"dev","temp","date"
0.201932487077394,21.9,"2020-06-18"
0.202980787100169,22,"2020-06-18"
0.204041949580374,22.1,"2020-06-18"
0.205096591905958,22.2,"2020-06-18"
0.206189838730956,22.3,"2020-06-18"
0.207323975870425,22.4,"2020-06-18"
0.208439854003981,22.5,"2020-06-18"
0.209569705274169,22.6,"2020-06-18"
0.210738316999262,22.7,"2020-06-18"
0.211915769980771,22.8,"2020-06-18"
0.213111740890992,22.9,"2020-06-18"
0.214330406061162,23,"2020-06-18"
0.215597396262476,23.1,"2020-06-18"
0.216872391372858,23.2,"2020-06-18"
0.218165560152045,23.3,"2020-06-18"
0.219510417285991,23.4,"2020-06-18"
0.22087138935958,23.5,"2020-06-18"
0.22226753063144,23.6,"2020-06-18"
0.223684126670009,23.7,"2020-06-18"
0.225152855189379,23.8,"2020-06-18"
0.226678059755995,23.9,"2020-06-18"
0.22821911790903,24,"2020-06-18"
0.229783078452746,24.1,"2020-06-18"
0.231381092758819,24.2,"2020-06-18"
0.233050294658524,24.3,"2020-06-18"
0.234753369547559,24.4,"2020-06-18"
0.23648461500666,24.5,"2020-06-18"
0.23826548905107,24.6,"2020-06-18"
0.240101479062994,24.7,"2020-06-18"
0.241972822674273,24.8,"2020-06-18"
0.243940800984043,24.9,"2020-06-18"
0.245931885876498,25,"2020-06-18"
0.247991904593232,25.1,"2020-06-18"
0.250073053812664,25.2,"2020-06-18"
0.252196765490332,25.3,"2020-06-18"
0.254363672726642,25.4,"2020-06-18"
0.256553828557655,25.5,"2020-06-18"
0.258792873930347,25.6,"2020-06-18"
0.261035308344389,25.7,"2020-06-18"
0.263319733754934,25.8,"2020-06-18"
0.265599638318227,25.9,"2020-06-18"
0.26788254243056,26,"2020-06-18"
0.270182480679329,26.1,"2020-06-18"
0.272516118983303,26.2,"2020-06-18"
0.274801641363904,26.3,"2020-06-18"
0.277106650547215,26.4,"2020-06-18"
0.279368042816668,26.5,"2020-06-18"
0.2816158175447,26.6,"2020-06-18"
0.283884070993858,26.7,"2020-06-18"
0.286123424065834,26.8,"2020-06-18"
0.288397078299751,26.9,"2020-06-18"
0.290635328221309,27,"2020-06-18"
0.292852574159341,27.1,"2020-06-18"
0.294972433555434,27.2,"2020-06-18"
0.29711347385195,27.3,"2020-06-18"
0.299134512013944,27.4,"2020-06-18"
0.301211138208187,27.5,"2020-06-18"
0.30318705374953,27.6,"2020-06-18"
0.305155209214294,27.7,"2020-06-18"
0.30700894929734,27.8,"2020-06-18"
0.308779918595992,27.9,"2020-06-18"
0.310526539929467,28,"2020-06-18"
0.31221565964167,28.1,"2020-06-18"
0.313848081707928,28.2,"2020-06-18"
0.315427583577917,28.3,"2020-06-18"
0.316910862659955,28.4,"2020-06-18"
0.318252616685798,28.5,"2020-06-18"
0.31957028909481,28.6,"2020-06-18"
0.320747442883639,28.7,"2020-06-18"
0.321826025568513,28.8,"2020-06-18"
0.322866790797783,28.9,"2020-06-18"
0.323768317543759,29,"2020-06-18"
0.324558724690336,29.1,"2020-06-18"
0.325220823827106,29.2,"2020-06-18"
0.325810278193442,29.3,"2020-06-18"
0.32628344447058,29.4,"2020-06-18"
0.326609262728817,29.5,"2020-06-18"
0.32679538778183,29.6,"2020-06-18"
0.326826632617793,29.7,"2020-06-18"
0.326746682880236,29.8,"2020-06-18"
0.326539546556449,29.9,"2020-06-18"
0.326245621955879,30,"2020-06-18"
0.325744705700196,30.1,"2020-06-18"
0.325069810676697,30.2,"2020-06-18"
0.324324415610452,30.3,"2020-06-18"
0.323412544669262,30.4,"2020-06-18"
0.32233044313068,30.5,"2020-06-18"
0.321152408735054,30.6,"2020-06-18"
0.319843319515245,30.7,"2020-06-18"
0.318400966042677,30.8,"2020-06-18"
0.316859324200325,30.9,"2020-06-18"
0.315144162868284,31,"2020-06-18"
0.313323992796372,31.1,"2020-06-18"
0.31138392238761,31.2,"2020-06-18"
0.309395036384573,31.3,"2020-06-18"
0.307245549449272,31.4,"2020-06-18"
0.305045230853811,31.5,"2020-06-18"
0.302791061809065,31.6,"2020-06-18"
0.300406808526747,31.7,"2020-06-18"
0.297940481776139,31.8,"2020-06-18"
0.295263895917446,31.9,"2020-06-18"
0.292580880545042,32,"2020-06-18"
0.289787402080419,32.1,"2020-06-18"
0.286930648877362,32.2,"2020-06-18"
0.283915182643579,32.3,"2020-06-18"
0.280847294774303,32.4,"2020-06-18"
0.277731461728717,32.5,"2020-06-18"
0.27445163602455,32.6,"2020-06-18"
0.271185256797084,32.7,"2020-06-18"
0.26783378303222,32.8,"2020-06-18"
0.264413445099711,32.9,"2020-06-18"
0.260971105313509,33,"2020-06-18"
0.257440867632962,33.1,"2020-06-18"
0.253864342849363,33.2,"2020-06-18"
0.250206109223326,33.3,"2020-06-18"
0.246549450604089,33.4,"2020-06-18"
0.242774416173295,33.5,"2020-06-18"
0.238989192196844,33.6,"2020-06-18"
0.235141542191551,33.7,"2020-06-18"
0.231281753806424,33.8,"2020-06-18"
0.227483552741076,33.9,"2020-06-18"
0.223519277977281,34,"2020-06-18"
0.219587690374288,34.1,"2020-06-18"
0.21550561082811,34.2,"2020-06-18"
0.211470370902148,34.3,"2020-06-18"
0.207437970135992,34.4,"2020-06-18"
0.203386703128792,34.5,"2020-06-18"
0.199407619969852,34.6,"2020-06-18"
0.195346392050978,34.7,"2020-06-18"
0.191257316994895,34.8,"2020-06-18"
0.18712420524549,34.9,"2020-06-18"
0.183006422174346,35,"2020-06-18"
0.178886247698755,35.1,"2020-06-18"
0.174862873828058,35.2,"2020-06-18"
0.170688440108954,35.3,"2020-06-18"
0.16660571929258,35.4,"2020-06-18"
0.162509051661755,35.5,"2020-06-18"
0.158394305166408,35.6,"2020-06-18"
0.154341451814758,35.7,"2020-06-18"
0.150261750457969,35.8,"2020-06-18"
0.146165368977689,35.9,"2020-06-18"
0.142097771014785,36,"2020-06-18"
0.138076799232781,36.1,"2020-06-18"
0.13391688583748,36.2,"2020-06-18"
0.129904249977919,36.3,"2020-06-18"
0.125838862229591,36.4,"2020-06-18"
0.121683065038443,36.5,"2020-06-18"
0.117615510843991,36.6,"2020-06-18"
0.113529587752466,36.7,"2020-06-18"
0.109383503828265,36.8,"2020-06-18"
0.105254885437082,36.9,"2020-06-18"
0.101168292121029,37,"2020-06-18"
0.0970099993099614,37.1,"2020-06-18"
0.0929182804637771,37.2,"2020-06-18"
0.0888488510099101,37.3,"2020-06-18"
0.0847584659722519,37.4,"2020-06-18"
0.0805794171580866,37.5,"2020-06-18"
0.0764771908636869,37.6,"2020-06-18"
0.0723960624384948,37.7,"2020-06-18"
0.068304618589935,37.8,"2020-06-18"
0.0642599264522066,37.9,"2020-06-18"
0.0602185701356931,38,"2020-06-18"
0.0561656142518761,38.1,"2020-06-18"
0.0520156377265832,38.2,"2020-06-18"
0.047945752679169,38.3,"2020-06-18"
0.0438532752356366,38.4,"2020-06-18"
0.0397153746982729,38.5,"2020-06-18"
0.035628192053884,38.6,"2020-06-18"
0.0315246122411001,38.7,"2020-06-18"
0.0274269402687135,38.8,"2020-06-18"
0.0233620825442858,38.9,"2020-06-18"
0.0192763107314819,39,"2020-06-18"
0.0151846065954444,39.1,"2020-06-18"
0.0110647300364402,39.2,"2020-06-18"
0.00950884244992321,39.3,"2020-06-18"
0.00813953902987253,39.4,"2020-06-18"
0.0067672415592008,39.5,"2020-06-18"
0.00538702278562206,39.6,"2020-06-18"
0.00400905060726224,39.7,"2020-06-18"
0.00262738886980132,39.8,"2020-06-18"
0.00122382137724587,39.9,"2020-06-18"
9.09883036340787e-05,40,"2020-06-18"
0,0,"2020-06-19"
0,0.1,"2020-06-19"
0,0.2,"2020-06-19"
0,0.3,"2020-06-19"
0,0.4,"2020-06-19"
0,0.5,"2020-06-19"
0,0.6,"2020-06-19"
0,0.7,"2020-06-19"
0,0.8,"2020-06-19"
0,0.9,"2020-06-19"
0,1,"2020-06-19"
0,1.1,"2020-06-19"
0,1.2,"2020-06-19"
0,1.3,"2020-06-19"
0,1.4,"2020-06-19"
0,1.5,"2020-06-19"
0,1.6,"2020-06-19"
0,1.7,"2020-06-19"
0,1.8,"2020-06-19"
0,1.9,"2020-06-19"
0,2,"2020-06-19"
0,2.1,"2020-06-19"
0,2.2,"2020-06-19"
0,2.3,"2020-06-19"
0,2.4,"2020-06-19"
0,2.5,"2020-06-19"
0,2.6,"2020-06-19"
0.000175957983822088,2.7,"2020-06-19"
0.000468216699998885,2.8,"2020-06-19"
0.000763282476158741,2.9,"2020-06-19"
0.00106492509567755,3,"2020-06-19"
0.00136382509017348,3.1,"2020-06-19"
0.00165349693669095,3.2,"2020-06-19"
0.0019537664087466,3.3,"2020-06-19"
0.00225764286824137,3.4,"2020-06-19"
0.00255755604731083,3.5,"2020-06-19"
0.00284701078928264,3.6,"2020-06-19"
0.0031432367421722,3.7,"2020-06-19"
0.00342941527751733,3.8,"2020-06-19"
0.00371486402253362,3.9,"2020-06-19"
0.00400975985259915,4,"2020-06-19"
0.00430215606421986,4.1,"2020-06-19"
0.00459574727613853,4.2,"2020-06-19"
0.00489028259923654,4.3,"2020-06-19"
0.00519304796985575,4.4,"2020-06-19"
0.0054833703235879,4.5,"2020-06-19"
0.00578587937795041,4.6,"2020-06-19"
0.00607897437355347,4.7,"2020-06-19"
0.00637958193802172,4.8,"2020-06-19"
0.00666810990026655,4.9,"2020-06-19"
0.00696349229201277,5,"2020-06-19"
0.00726670954271833,5.1,"2020-06-19"
0.0075659352438068,5.2,"2020-06-19"
0.00786271717131339,5.3,"2020-06-19"
0.00816503762075894,5.4,"2020-06-19"
0.00846379030833555,5.5,"2020-06-19"
0.00877057021096979,5.6,"2020-06-19"
0.00907700395228886,5.7,"2020-06-19"
0.00939422024742421,5.8,"2020-06-19"
0.00970864357034501,5.9,"2020-06-19"
0.0100345480761173,6,"2020-06-19"
0.0103724227516054,6.1,"2020-06-19"
0.0107066185152704,6.2,"2020-06-19"
0.0110526625469856,6.3,"2020-06-19"
0.0114138011142321,6.4,"2020-06-19"
0.0117744302727711,6.5,"2020-06-19"
0.012145672438262,6.6,"2020-06-19"
0.0125384122848784,6.7,"2020-06-19"
0.0129408351189065,6.8,"2020-06-19"
0.0133504653137864,6.9,"2020-06-19"
0.0137734300154865,7,"2020-06-19"
0.0142009708425258,7.1,"2020-06-19"
0.0146413458699973,7.2,"2020-06-19"
0.0151076621522912,7.3,"2020-06-19"
0.0155755503875936,7.4,"2020-06-19"
0.0160552805146913,7.5,"2020-06-19"
0.0165507465161023,7.6,"2020-06-19"
0.0170646946538798,7.7,"2020-06-19"
0.0175970031651549,7.8,"2020-06-19"
0.0181494677255192,7.9,"2020-06-19"
0.0187188458684918,8,"2020-06-19"
0.0193036030178636,8.1,"2020-06-19"
0.0199170736166518,8.2,"2020-06-19"
0.0205515191883742,8.3,"2020-06-19"
0.0212075701498014,8.4,"2020-06-19"
0.0218813698908243,8.5,"2020-06-19"
0.0225826858543958,8.6,"2020-06-19"
0.0232998924356342,8.7,"2020-06-19"
0.0240425902808982,8.8,"2020-06-19"
0.0248107016886724,8.9,"2020-06-19"
0.0255977995303702,9,"2020-06-19"
0.0264153374047083,9.1,"2020-06-19"
0.0272632656331771,9.2,"2020-06-19"
0.0281221010168534,9.3,"2020-06-19"
0.029021020899894,9.4,"2020-06-19"
0.0299283401339623,9.5,"2020-06-19"
0.0308763329408333,9.6,"2020-06-19"
0.0318519299252892,9.7,"2020-06-19"
0.0328562768852734,9.8,"2020-06-19"
0.0338979296845926,9.9,"2020-06-19"
0.0349759841308943,10,"2020-06-19"
0.0360774254021065,10.1,"2020-06-19"
0.0372109985316061,10.2,"2020-06-19"
0.038364442422976,10.3,"2020-06-19"
0.0395488869542115,10.4,"2020-06-19"
0.0407647395915895,10.5,"2020-06-19"
0.0420150577061392,10.6,"2020-06-19"
0.0432826496572016,10.7,"2020-06-19"
0.0445697595645573,10.8,"2020-06-19"
0.0458991273593307,10.9,"2020-06-19"
0.0472469907154155,11,"2020-06-19"
0.0486207783114837,11.1,"2020-06-19"
0.0500197772384962,11.2,"2020-06-19"
0.0514297680310855,11.3,"2020-06-19"
0.0528663296048444,11.4,"2020-06-19"
0.0543218593180609,11.5,"2020-06-19"
0.0558180909626715,11.6,"2020-06-19"
0.0573057362987382,11.7,"2020-06-19"
0.0588132392300243,11.8,"2020-06-19"
0.0603521501809418,11.9,"2020-06-19"
0.0619031922855539,12,"2020-06-19"
0.0634676584999554,12.1,"2020-06-19"
0.0650418630122023,12.2,"2020-06-19"
0.066645193937383,12.3,"2020-06-19"
0.0682670099621181,12.4,"2020-06-19"
0.0698716217414803,12.5,"2020-06-19"
0.0714737331020104,12.6,"2020-06-19"
0.0731119576377136,12.7,"2020-06-19"
0.0747641975837336,12.8,"2020-06-19"
0.076421317321394,12.9,"2020-06-19"
0.0780727145647749,13,"2020-06-19"
0.0797430976742068,13.1,"2020-06-19"
0.0814005142899053,13.2,"2020-06-19"
0.0830786772990897,13.3,"2020-06-19"
0.0847561270155207,13.4,"2020-06-19"
0.0864403457721848,13.5,"2020-06-19"
0.0881213828358798,13.6,"2020-06-19"
0.089800452000941,13.7,"2020-06-19"
0.0914902717679883,13.8,"2020-06-19"
0.0931801402696381,13.9,"2020-06-19"
0.0948726120751155,14,"2020-06-19"
0.0965481429721961,14.1,"2020-06-19"
0.0982127835451041,14.2,"2020-06-19"
0.099911408662182,14.3,"2020-06-19"
0.101607902646127,14.4,"2020-06-19"
0.103297222895995,14.5,"2020-06-19"
0.104961504840343,14.6,"2020-06-19"
0.106624871768862,14.7,"2020-06-19"
0.108261338927362,14.8,"2020-06-19"
0.109911017471883,14.9,"2020-06-19"
0.111544547864044,15,"2020-06-19"
0.113178252236666,15.1,"2020-06-19"
0.114803139347187,15.2,"2020-06-19"
0.116411635103409,15.3,"2020-06-19"
0.118025832124207,15.4,"2020-06-19"
0.119626285684857,15.5,"2020-06-19"
0.121210269674205,15.6,"2020-06-19"
0.122785389886907,15.7,"2020-06-19"
0.124362724183338,15.8,"2020-06-19"
0.125916882365998,15.9,"2020-06-19"
0.127487456318494,16,"2020-06-19"
0.129010784837551,16.1,"2020-06-19"
0.130524191342138,16.2,"2020-06-19"
0.132037580146022,16.3,"2020-06-19"
0.133548450670804,16.4,"2020-06-19"
0.135038189483552,16.5,"2020-06-19"
0.136515702249695,16.6,"2020-06-19"
0.137968149510432,16.7,"2020-06-19"
0.139430330933209,16.8,"2020-06-19"
0.140890630998443,16.9,"2020-06-19"
0.142341915425569,17,"2020-06-19"
0.143761316341853,17.1,"2020-06-19"
0.145172888595098,17.2,"2020-06-19"
0.146572629358795,17.3,"2020-06-19"
0.147957938798424,17.4,"2020-06-19"
0.149311025624701,17.5,"2020-06-19"
0.1506797000135,17.6,"2020-06-19"
0.152031333303488,17.7,"2020-06-19"
0.153388490856638,17.8,"2020-06-19"
0.154727248540325,17.9,"2020-06-19"
0.156048118729118,18,"2020-06-19"
0.157354098245621,18.1,"2020-06-19"
0.158650145014617,18.2,"2020-06-19"
0.159948521866397,18.3,"2020-06-19"
0.161204127600402,18.4,"2020-06-19"
0.162465467257517,18.5,"2020-06-19"
0.163703190459193,18.6,"2020-06-19"
0.164922108158287,18.7,"2020-06-19"
0.166131745928297,18.8,"2020-06-19"
0.167351840953107,18.9,"2020-06-19"
0.168533832628173,19,"2020-06-19"
0.169707632511679,19.1,"2020-06-19"
0.170887773346209,19.2,"2020-06-19"
0.172041449152129,19.3,"2020-06-19"
0.173184138972653,19.4,"2020-06-19"
0.174293099691711,19.5,"2020-06-19"
0.175389062162887,19.6,"2020-06-19"
0.176506636462144,19.7,"2020-06-19"
0.177600299517265,19.8,"2020-06-19"
0.17868486401475,19.9,"2020-06-19"
0.179758612627165,20,"2020-06-19"
0.180821372150975,20.1,"2020-06-19"
0.181855834118427,20.2,"2020-06-19"
0.182872240823351,20.3,"2020-06-19"
0.183884945315986,20.4,"2020-06-19"
0.184903681563426,20.5,"2020-06-19"
0.18589786139171,20.6,"2020-06-19"
0.18688217636469,20.7,"2020-06-19"
0.187854956604504,20.8,"2020-06-19"
0.188821248635532,20.9,"2020-06-19"
0.189780343714801,21,"2020-06-19"
0.19074243762411,21.1,"2020-06-19"
0.191718260640172,21.2,"2020-06-19"
0.192676094187219,21.3,"2020-06-19"
0.193645519122689,21.4,"2020-06-19"
0.194603994040451,21.5,"2020-06-19"
0.195586668543344,21.6,"2020-06-19"
0.196556298361061,21.7,"2020-06-19"
0.197551237913386,21.8,"2020-06-19"
0.198522575913503,21.9,"2020-06-19"
0.199527509617088,22,"2020-06-19"
0.200544885484151,22.1,"2020-06-19"
0.20156375757377,22.2,"2020-06-19"
0.202610938422942,22.3,"2020-06-19"
0.203685179207861,22.4,"2020-06-19"
0.20474785607385,22.5,"2020-06-19"
0.205817178370721,22.6,"2020-06-19"
0.20692689094889,22.7,"2020-06-19"
0.20803655404976,22.8,"2020-06-19"
0.209160752388733,22.9,"2020-06-19"
0.21030327832965,23,"2020-06-19"
0.211494671532742,23.1,"2020-06-19"
0.212690512563451,23.2,"2020-06-19"
0.213897037067797,23.3,"2020-06-19"
0.215157825440335,23.4,"2020-06-19"
0.216426881113007,23.5,"2020-06-19"
0.217723295611673,23.6,"2020-06-19"
0.219044790169895,23.7,"2020-06-19"
0.220399845266316,23.8,"2020-06-19"
0.221809204633791,23.9,"2020-06-19"
0.223232063071775,24,"2020-06-19"
0.224672770617558,24.1,"2020-06-19"
0.226155473174556,24.2,"2020-06-19"
0.22769983553492,24.3,"2020-06-19"
0.229274896351309,24.4,"2020-06-19"
0.230870936606162,24.5,"2020-06-19"
0.232521753121251,24.6,"2020-06-19"
0.234207415834356,24.7,"2020-06-19"
0.235929492919367,24.8,"2020-06-19"
0.237729951891874,24.9,"2020-06-19"
0.239563602539844,25,"2020-06-19"
0.24144643671546,25.1,"2020-06-19"
0.243339883551683,25.2,"2020-06-19"
0.245287177826322,25.3,"2020-06-19"
0.247262241753322,25.4,"2020-06-19"
0.249262329661741,25.5,"2020-06-19"
0.251321298103681,25.6,"2020-06-19"
0.25336461892694,25.7,"2020-06-19"
0.255449914770508,25.8,"2020-06-19"
0.257527724980441,25.9,"2020-06-19"
0.259624900367709,26,"2020-06-19"
0.261708312991433,26.1,"2020-06-19"
0.26382697652278,26.2,"2020-06-19"
0.265924371333483,26.3,"2020-06-19"
0.268028743160856,26.4,"2020-06-19"
0.270083219160639,26.5,"2020-06-19"
0.272146421432658,26.6,"2020-06-19"
0.274221864370982,26.7,"2020-06-19"
0.276265589525877,26.8,"2020-06-19"
0.278345088618224,26.9,"2020-06-19"
0.280381502095215,27,"2020-06-19"
0.28238518042912,27.1,"2020-06-19"
0.284307864229525,27.2,"2020-06-19"
0.286245942335794,27.3,"2020-06-19"
0.288086415863163,27.4,"2020-06-19"
0.289973943364189,27.5,"2020-06-19"
0.291755291998419,27.6,"2020-06-19"
0.293528816772223,27.7,"2020-06-19"
0.295202272572376,27.8,"2020-06-19"
0.296787649154502,27.9,"2020-06-19"
0.298355844287291,28,"2020-06-19"
0.299859417634345,28.1,"2020-06-19"
0.301316305833933,28.2,"2020-06-19"
0.302732848958032,28.3,"2020-06-19"
0.304038830376381,28.4,"2020-06-19"
0.305225749947419,28.5,"2020-06-19"
0.306391365889116,28.6,"2020-06-19"
0.307431390741816,28.7,"2020-06-19"
0.308390624999415,28.8,"2020-06-19"
0.30928711842383,28.9,"2020-06-19"
0.310066568203686,29,"2020-06-19"
0.310742102449163,29.1,"2020-06-19"
0.311320422262556,29.2,"2020-06-19"
0.311814998493013,29.3,"2020-06-19"
0.312192902246309,29.4,"2020-06-19"
0.312448296957665,29.5,"2020-06-19"
0.312565191589662,29.6,"2020-06-19"
0.312556045553805,29.7,"2020-06-19"
0.312439703865018,29.8,"2020-06-19"
0.31218386064357,29.9,"2020-06-19"
0.311875210018865,30,"2020-06-19"
0.311367362035546,30.1,"2020-06-19"
0.310709211538552,30.2,"2020-06-19"
0.309962955294159,30.3,"2020-06-19"
0.309055558743073,30.4,"2020-06-19"
0.308022323957066,30.5,"2020-06-19"
0.306884394638203,30.6,"2020-06-19"
0.305612910911943,30.7,"2020-06-19"
0.304224632397641,30.8,"2020-06-19"
0.30275482347355,30.9,"2020-06-19"
0.301131355266089,31,"2020-06-19"
0.299392520114996,31.1,"2020-06-19"
0.297552098775428,31.2,"2020-06-19"
0.295648866573734,31.3,"2020-06-19"
0.293616215046632,31.4,"2020-06-19"
0.291531930035015,31.5,"2020-06-19"
0.289367605203532,31.6,"2020-06-19"
0.287104602256447,31.7,"2020-06-19"
0.284759006532136,31.8,"2020-06-19"
0.28224191095283,31.9,"2020-06-19"
0.279708476445914,32,"2020-06-19"
0.277070307354301,32.1,"2020-06-19"
0.27436376656072,32.2,"2020-06-19"
0.271524807824643,32.3,"2020-06-19"
0.26863315604138,32.4,"2020-06-19"
0.265704328032493,32.5,"2020-06-19"
0.262624491528638,32.6,"2020-06-19"
0.259565818421586,32.7,"2020-06-19"
0.256428791873266,32.8,"2020-06-19"
0.25321217137936,32.9,"2020-06-19"
0.249964064029419,33,"2020-06-19"
0.246630229640545,33.1,"2020-06-19"
0.243255970194488,33.2,"2020-06-19"
0.239825966392901,33.3,"2020-06-19"
0.23638985981977,33.4,"2020-06-19"
0.232843651525439,33.5,"2020-06-19"
0.229310031779814,33.6,"2020-06-19"
0.225700215522015,33.7,"2020-06-19"
0.222091272746608,33.8,"2020-06-19"
0.218503675010381,33.9,"2020-06-19"
0.214803452018104,34,"2020-06-19"
0.211111032227212,34.1,"2020-06-19"
0.207296728763554,34.2,"2020-06-19"
0.203506532992527,34.3,"2020-06-19"
0.199746416234294,34.4,"2020-06-19"
0.195942932008394,34.5,"2020-06-19"
0.192184550719149,34.6,"2020-06-19"
0.18836373617832,34.7,"2020-06-19"
0.18454091895441,34.8,"2020-06-19"
0.180670197597134,34.9,"2020-06-19"
0.17680191568826,35,"2020-06-19"
0.172945770977403,35.1,"2020-06-19"
0.169155636355331,35.2,"2020-06-19"
0.165251590466908,35.3,"2020-06-19"
0.161428002454134,35.4,"2020-06-19"
0.157596103098835,35.5,"2020-06-19"
0.153752056365879,35.6,"2020-06-19"
0.149952828705317,35.7,"2020-06-19"
0.146129592413355,35.8,"2020-06-19"
0.142285012054722,35.9,"2020-06-19"
0.138460824597189,36,"2020-06-19"
0.134667902770904,36.1,"2020-06-19"
0.130782637634968,36.2,"2020-06-19"
0.127010793878883,36.3,"2020-06-19"
0.123191413408785,36.4,"2020-06-19"
0.119314094109533,36.5,"2020-06-19"
0.115492912205691,36.6,"2020-06-19"
0.111669150070467,36.7,"2020-06-19"
0.107793385225903,36.8,"2020-06-19"
0.10394992433377,36.9,"2020-06-19"
0.100121226945243,37,"2020-06-19"
0.0962433766477797,37.1,"2020-06-19"
0.0924024470460581,37.2,"2020-06-19"
0.0885949320073671,37.3,"2020-06-19"
0.084785895924612,37.4,"2020-06-19"
0.0808834129406188,37.5,"2020-06-19"
0.0770345883776281,37.6,"2020-06-19"
0.0732023588461746,37.7,"2020-06-19"
0.0693836851575442,37.8,"2020-06-19"
0.0655835287625666,37.9,"2020-06-19"
0.0617889672542557,38,"2020-06-19"
0.0580059867617294,38.1,"2020-06-19"
0.0541032501198069,38.2,"2020-06-19"
0.0502873563702143,38.3,"2020-06-19"
0.0464519578973674,38.4,"2020-06-19"
0.0425882836570805,38.5,"2020-06-19"
0.0387623306952474,38.6,"2020-06-19"
0.0349125135137531,38.7,"2020-06-19"
0.0310698220396774,38.8,"2020-06-19"
0.027251422609554,38.9,"2020-06-19"
0.023423569353474,39,"2020-06-19"
0.0195925828886009,39.1,"2020-06-19"
0.0157335608091786,39.2,"2020-06-19"
0.0136179519185315,39.3,"2020-06-19"
0.0116411756042401,39.4,"2020-06-19"
0.00966008933036721,39.5,"2020-06-19"
0.00766758922506327,39.6,"2020-06-19"
0.00567826504170111,39.7,"2020-06-19"
0.00368371885078316,39.8,"2020-06-19"
0.00165744065686339,39.9,"2020-06-19"
2.21922691790436e-05,40,"2020-06-19"
0,0,"2020-06-20"
0,0.1,"2020-06-20"
0,0.2,"2020-06-20"
0,0.3,"2020-06-20"
0,0.4,"2020-06-20"
0,0.5,"2020-06-20"
0,0.6,"2020-06-20"
0,0.7,"2020-06-20"
0,0.8,"2020-06-20"
0,0.9,"2020-06-20"
0,1,"2020-06-20"
0,1.1,"2020-06-20"
0,1.2,"2020-06-20"
0,1.3,"2020-06-20"
0,1.4,"2020-06-20"
0,1.5,"2020-06-20"
0,1.6,"2020-06-20"
0,1.7,"2020-06-20"
0,1.8,"2020-06-20"
0,1.9,"2020-06-20"
0,2,"2020-06-20"
0,2.1,"2020-06-20"
0,2.2,"2020-06-20"
0,2.3,"2020-06-20"
0,2.4,"2020-06-20"
0,2.5,"2020-06-20"
0,2.6,"2020-06-20"
0.000196432300795873,2.7,"2020-06-20"
0.000476480070520964,2.8,"2020-06-20"
0.000758709178021215,2.9,"2020-06-20"
0.00104922787603446,3,"2020-06-20"
0.00133690392457828,3.1,"2020-06-20"
0.00161507964962553,3.2,"2020-06-20"
0.00190136502041665,3.3,"2020-06-20"
0.00218950014018989,3.4,"2020-06-20"
0.00247727116906919,3.5,"2020-06-20"
0.00275552308794992,3.6,"2020-06-20"
0.0030378966830631,3.7,"2020-06-20"
0.00331373471100679,3.8,"2020-06-20"
0.0035879802963332,3.9,"2020-06-20"
0.00386989761070902,4,"2020-06-20"
0.00415090285737623,4.1,"2020-06-20"
0.00443272782226935,4.2,"2020-06-20"
0.00471591419941763,4.3,"2020-06-20"
0.00500638546427337,4.4,"2020-06-20"
0.00528389916262343,4.5,"2020-06-20"
0.00557449859735755,4.6,"2020-06-20"
0.00585513475142833,4.7,"2020-06-20"
0.00614428169708887,4.8,"2020-06-20"
0.00642088745182451,4.9,"2020-06-20"
0.00670399609493603,5,"2020-06-20"
0.00699304768122907,5.1,"2020-06-20"
0.00728315347820756,5.2,"2020-06-20"
0.00756741464566233,5.3,"2020-06-20"
0.00785578934629501,5.4,"2020-06-20"
0.00814279698010962,5.5,"2020-06-20"
0.00843942038055314,5.6,"2020-06-20"
0.00873368990821234,5.7,"2020-06-20"
0.00903895164810252,5.8,"2020-06-20"
0.00933977098387291,5.9,"2020-06-20"
0.0096527026426446,6,"2020-06-20"
0.00997707826068989,6.1,"2020-06-20"
0.0102991265446235,6.2,"2020-06-20"
0.0106333728105884,6.3,"2020-06-20"
0.010980582628684,6.4,"2020-06-20"
0.011326334756005,6.5,"2020-06-20"
0.0116811944721232,6.6,"2020-06-20"
0.0120584811012377,6.7,"2020-06-20"
0.0124438904176888,6.8,"2020-06-20"
0.0128359410384093,6.9,"2020-06-20"
0.0132439744859128,7,"2020-06-20"
0.0136569797536652,7.1,"2020-06-20"
0.0140825780503577,7.2,"2020-06-20"
0.0145304361873422,7.3,"2020-06-20"
0.0149806466187194,7.4,"2020-06-20"
0.0154446622520576,7.5,"2020-06-20"
0.015919930875877,7.6,"2020-06-20"
0.0164136339924091,7.7,"2020-06-20"
0.0169255729312338,7.8,"2020-06-20"
0.0174581799834253,7.9,"2020-06-20"
0.0180068291833024,8,"2020-06-20"
0.0185685148482313,8.1,"2020-06-20"
0.0191556103830014,8.2,"2020-06-20"
0.019765374179901,8.3,"2020-06-20"
0.0203938727833441,8.4,"2020-06-20"
0.0210456024204256,8.5,"2020-06-20"
0.0217200983801599,8.6,"2020-06-20"
0.0224086161643456,8.7,"2020-06-20"
0.0231229730354679,8.8,"2020-06-20"
0.0238639201705005,8.9,"2020-06-20"
0.0246197828980985,9,"2020-06-20"
0.0254033974799663,9.1,"2020-06-20"
0.026220236502371,9.2,"2020-06-20"
0.0270466338138565,9.3,"2020-06-20"
