"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","cup","sex","time2d","time2.orig"
"L6109...8217","L6",12,0,15,FALSE,15,"IPU","F0",10,109,"M",10,11
"L6110...8218","L6",12,0,15,FALSE,15,"IPU","F0",10,110,"M",10,11
"L6111...8219","L6",14.9583333333333,0,15,FALSE,15,"IPU","F0",10,111,"F",12.9583333333333,13.9583333333333
"L6112...8220","L6",11,0,15,FALSE,15,"IPU","F0",10,112,"M",9,10
"L6113...8221","L6",15,0,15,FALSE,15,"IPU","F0",10,113,"F",13,14
"L6114...8222","L6",12.9583333333333,0,15,FALSE,15,"IPU","F0",10,114,"F",10.9583333333333,11.9583333333333
"L6115...8223","L6",13.9583333333333,0,15,FALSE,15,"IPU","F0",10,115,"F",11.9583333333333,12.9583333333333
"L6116...8224","L6",15.9583333333333,0,15,FALSE,15,"IPU","F0",10,116,"F",13.9583333333333,14.9583333333333
"L6117...8225","L6",13.9583333333333,0,15,FALSE,15,"IPU","F0",10,117,"M",11.9583333333333,12.9583333333333
"L21...8226","L2",5,0,20,FALSE,20,"IPU","F0",11,1,"F",4,5
"L22...8227","L2",6,0,20,FALSE,20,"IPU","F0",11,2,"F",5,6
"L23...8228","L2",5,0,20,FALSE,20,"IPU","F0",11,3,"F",4,5
"L24...8229","L2",6,0,20,FALSE,20,"IPU","F0",11,4,"F",5,6
"L25...8230","L2",6,0,20,FALSE,20,"IPU","F0",11,5,"F",5,6
"L26...8231","L2",5,0,20,FALSE,20,"IPU","F0",11,6,"M",4,5
"L27...8232","L2",5,0,20,FALSE,20,"IPU","F0",11,7,"F",4,5
"L28...8233","L2",7,0,20,FALSE,20,"IPU","F0",11,8,"M",6,7
"L29...8234","L2",7,0,20,FALSE,20,"IPU","F0",11,9,"M",6,7
"L210...8235","L2",5,0,20,FALSE,20,"IPU","F0",11,10,"F",4,5
"L211...8236","L2",6,0,20,FALSE,20,"IPU","F0",11,11,"M",5,6
"L212...8237","L2",5,0,20,FALSE,20,"IPU","F0",11,12,"F",4,5
"L213...8238","L2",5,0,20,FALSE,20,"IPU","F0",11,13,"F",4,5
"L214...8239","L2",5,0,20,FALSE,20,"IPU","F0",11,14,"F",4,5
"L215...8240","L2",6,0,20,FALSE,20,"IPU","F0",11,15,"F",5,6
"L216...8241","L2",5,0,20,FALSE,20,"IPU","F0",11,16,"F",4,5
"L217...8242","L2",5,0,20,FALSE,20,"IPU","F0",11,17,"M",4,5
"L218...8243","L2",5,0,20,FALSE,20,"IPU","F0",11,18,"F",4,5
"L219...8244","L2",5,0,20,FALSE,20,"IPU","F0",11,19,"F",4,5
"L220...8245","L2",6,0,20,FALSE,20,"IPU","F0",11,20,"F",5,6
"L221...8246","L2",8,0,20,FALSE,20,"IPU","F0",11,21,"F",7,8
"L222...8247","L2",6,0,20,FALSE,20,"IPU","F0",11,22,"F",5,6
"L223...8248","L2",6,0,20,FALSE,20,"IPU","F0",11,23,"F",5,6
"L224...8249","L2",6,0,20,FALSE,20,"IPU","F0",11,24,"F",5,6
"L225...8250","L2",5,0,20,FALSE,20,"IPU","F0",11,25,"M",4,5
"L226...8251","L2",6,0,20,FALSE,20,"IPU","F0",11,26,"F",5,6
"L227...8252","L2",5,0,20,FALSE,20,"IPU","F0",11,27,"M",4,5
"L228...8253","L2",6,0,20,FALSE,20,"IPU","F0",11,28,"F",5,6
"L229...8254","L2",6,0,20,FALSE,20,"IPU","F0",11,29,"F",5,6
"L230...8255","L2",6,0,20,FALSE,20,"IPU","F0",11,30,"F",5,6
"L231...8256","L2",6,0,20,FALSE,20,"IPU","F0",11,31,"F",5,6
"L232...8257","L2",6,0,20,FALSE,20,"IPU","F0",11,32,"F",5,6
"L233...8258","L2",5,0,20,FALSE,20,"IPU","F0",11,33,"F",4,5
"L234...8259","L2",6,0,20,FALSE,20,"IPU","F0",11,34,"F",5,6
"L235...8260","L2",5,0,20,FALSE,20,"IPU","F0",11,35,"F",4,5
"L236...8261","L2",5,0,20,FALSE,20,"IPU","F0",11,36,"F",4,5
"L237...8262","L2",5,0,20,FALSE,20,"IPU","F0",11,37,"F",4,5
"L238...8263","L2",5,0,20,FALSE,20,"IPU","F0",11,38,"F",4,5
"L239...8264","L2",6,0,20,FALSE,20,"IPU","F0",11,39,"M",5,6
"L240...8265","L2",5,0,20,FALSE,20,"IPU","F0",11,40,"M",4,5
"L241...8266","L2",5,0,20,FALSE,20,"IPU","F0",11,41,"F",4,5
"L242...8267","L2",6,0,20,FALSE,20,"IPU","F0",11,42,"F",5,6
"L243...8268","L2",6,0,20,FALSE,20,"IPU","F0",11,43,"F",5,6
"L244...8269","L2",6,0,20,FALSE,20,"IPU","F0",11,44,"M",5,6
"L245...8270","L2",6,0,20,FALSE,20,"IPU","F0",11,45,"F",5,6
"L246...8271","L2",5,0,20,FALSE,20,"IPU","F0",11,46,"M",4,5
"L247...8272","L2",6,0,20,FALSE,20,"IPU","F0",11,47,"M",5,6
"L248...8273","L2",6,0,20,FALSE,20,"IPU","F0",11,48,"F",5,6
"L249...8274","L2",5,0,20,FALSE,20,"IPU","F0",11,49,"M",4,5
"L250...8275","L2",6,0,20,FALSE,20,"IPU","F0",11,50,"M",5,6
"L251...8276","L2",6,0,20,FALSE,20,"IPU","F0",11,51,"F",5,6
"L252...8277","L2",5,0,20,FALSE,20,"IPU","F0",11,52,"F",4,5
"L253...8278","L2",6,0,20,FALSE,20,"IPU","F0",11,53,"F",5,6
"L254...8279","L2",5,0,20,FALSE,20,"IPU","F0",11,54,"M",4,5
"L255...8280","L2",6,0,20,FALSE,20,"IPU","F0",11,55,"F",5,6
"L256...8281","L2",5,0,20,FALSE,20,"IPU","F0",11,56,"M",4,5
"L257...8282","L2",5,0,20,FALSE,20,"IPU","F0",11,57,"F",4,5
"L258...8283","L2",5,0,20,FALSE,20,"IPU","F0",11,58,"F",4,5
"L259...8284","L2",6,0,20,FALSE,20,"IPU","F0",11,59,"M",5,6
"L260...8285","L2",6,0,20,FALSE,20,"IPU","F0",11,60,"F",5,6
"L261...8286","L2",5,0,20,FALSE,20,"IPU","F0",11,61,"F",4,5
"L262...8287","L2",6,0,20,FALSE,20,"IPU","F0",11,62,"F",5,6
"L263...8288","L2",5,0,20,FALSE,20,"IPU","F0",11,63,"F",4,5
"L264...8289","L2",5,0,20,FALSE,20,"IPU","F0",11,64,"F",4,5
"L265...8290","L2",6,0,20,FALSE,20,"IPU","F0",11,65,"F",5,6
"L266...8291","L2",6,0,20,FALSE,20,"IPU","F0",11,66,"F",5,6
"L267...8292","L2",6,0,20,FALSE,20,"IPU","F0",11,67,"F",5,6
"L268...8293","L2",5,0,20,FALSE,20,"IPU","F0",11,68,"F",4,5
"L269...8294","L2",5,0,20,FALSE,20,"IPU","F0",11,69,"F",4,5
"L270...8295","L2",6,0,20,FALSE,20,"IPU","F0",11,70,"F",5,6
"L271...8296","L2",5,0,20,FALSE,20,"IPU","F0",11,71,"F",4,5
"L272...8297","L2",6,0,20,FALSE,20,"IPU","F0",11,72,"M",5,6
"L273...8298","L2",5,0,20,FALSE,20,"IPU","F0",11,73,"M",4,5
"L274...8299","L2",6,0,20,FALSE,20,"IPU","F0",11,74,"F",5,6
"L275...8300","L2",6,0,20,FALSE,20,"IPU","F0",11,75,"F",5,6
"L276...8301","L2",5,0,20,FALSE,20,"IPU","F0",11,76,"F",4,5
"L277...8302","L2",5,0,20,FALSE,20,"IPU","F0",11,77,"F",4,5
"L278...8303","L2",5,0,20,FALSE,20,"IPU","F0",11,78,"M",4,5
"L279...8304","L2",5,0,20,FALSE,20,"IPU","F0",11,79,"M",4,5
"L280...8305","L2",6,0,20,FALSE,20,"IPU","F0",11,80,"F",5,6
"L281...8306","L2",6,0,20,FALSE,20,"IPU","F0",11,81,"F",5,6
"L282...8307","L2",5,0,20,FALSE,20,"IPU","F0",11,82,"F",4,5
"L283...8308","L2",5,0,20,FALSE,20,"IPU","F0",11,83,"M",4,5
"L284...8309","L2",7,0,20,FALSE,20,"IPU","F0",11,84,"F",6,7
"L285...8310","L2",6,0,20,FALSE,20,"IPU","F0",11,85,"M",5,6
"L286...8311","L2",5,0,20,FALSE,20,"IPU","F0",11,86,"F",4,5
"L287...8312","L2",6,0,20,FALSE,20,"IPU","F0",11,87,"F",5,6
"L288...8313","L2",6,0,20,FALSE,20,"IPU","F0",11,88,"F",5,6
"L289...8314","L2",5,0,20,FALSE,20,"IPU","F0",11,89,"F",4,5
"L290...8315","L2",5,0,20,FALSE,20,"IPU","F0",11,90,"M",4,5
"L291...8316","L2",5,0,20,FALSE,20,"IPU","F0",11,91,"F",4,5
"L292...8317","L2",5,0,20,FALSE,20,"IPU","F0",11,92,"F",4,5
"L293...8318","L2",6,0,20,FALSE,20,"IPU","F0",11,93,"F",5,6
"L294...8319","L2",5,0,20,FALSE,20,"IPU","F0",11,94,"M",4,5
"L295...8320","L2",6,0,20,FALSE,20,"IPU","F0",11,95,"M",5,6
"L296...8321","L2",5,0,20,FALSE,20,"IPU","F0",11,96,"M",4,5
"L297...8322","L2",6,0,20,FALSE,20,"IPU","F0",11,97,"M",5,6
"L298...8323","L2",6,0,20,FALSE,20,"IPU","F0",11,98,"F",5,6
"L299...8324","L2",5,0,20,FALSE,20,"IPU","F0",11,99,"F",4,5
"L2100...8325","L2",5,0,20,FALSE,20,"IPU","F0",11,100,"M",4,5
"L2101...8326","L2",6,0,20,FALSE,20,"IPU","F0",11,101,"F",5,6
"L2102...8327","L2",5,0,20,FALSE,20,"IPU","F0",11,102,"F",4,5
"L2103...8328","L2",7,0,20,FALSE,20,"IPU","F0",11,103,"F",6,7
"L2104...8329","L2",6,0,20,FALSE,20,"IPU","F0",11,104,"F",5,6
"L2105...8330","L2",6,0,20,FALSE,20,"IPU","F0",11,105,"M",5,6
"L2106...8331","L2",5,0,20,FALSE,20,"IPU","F0",11,106,"F",4,5
"L2107...8332","L2",6,0,20,FALSE,20,"IPU","F0",11,107,"F",5,6
"L2108...8333","L2",6,0,20,FALSE,20,"IPU","F0",11,108,"F",5,6
"L2109...8334","L2",5,0,20,FALSE,20,"IPU","F0",11,109,"F",4,5
"L2110...8335","L2",5,0,20,FALSE,20,"IPU","F0",11,110,"M",4,5
"L2111...8336","L2",6,0,20,FALSE,20,"IPU","F0",11,111,"F",5,6
"L2112...8337","L2",6,0,20,FALSE,20,"IPU","F0",11,112,"F",5,6
"L2113...8338","L2",6,0,20,FALSE,20,"IPU","F0",11,113,"F",5,6
"L2114...8339","L2",5,0,20,FALSE,20,"IPU","F0",11,114,"F",4,5
"L2115...8340","L2",5,0,20,FALSE,20,"IPU","F0",11,115,"F",4,5
"L2116...8341","L2",6,0,20,FALSE,20,"IPU","F0",11,116,"M",5,6
"L2117...8342","L2",6,0,20,FALSE,20,"IPU","F0",11,117,"F",5,6
"L2118...8343","L2",6,0,20,FALSE,20,"IPU","F0",11,118,"M",5,6
"L2119...8344","L2",6,0,20,FALSE,20,"IPU","F0",11,119,"M",5,6
"L2120...8345","L2",5,0,20,FALSE,20,"IPU","F0",11,120,"M",4,5
"L31...8346","L3",5,0,20,FALSE,20,"IPU","F0",12,1,"F",3,4
"L32...8347","L3",5,0,20,FALSE,20,"IPU","F0",12,2,"F",3,4
"L33...8348","L3",6,0,20,FALSE,20,"IPU","F0",12,3,"F",4,5
"L34...8349","L3",4,0,20,FALSE,20,"IPU","F0",12,4,"F",2,3
"L35...8350","L3",4,0,20,FALSE,20,"IPU","F0",12,5,"F",2,3
"L36...8351","L3",6,0,20,FALSE,20,"IPU","F0",12,6,"M",4,5
"L37...8352","L3",5,0,20,FALSE,20,"IPU","F0",12,7,"F",3,4
"L38...8353","L3",6,0,20,FALSE,20,"IPU","F0",12,8,"M",4,5
"L39...8354","L3",6,0,20,FALSE,20,"IPU","F0",12,9,"M",4,5
"L310...8355","L3",5,0,20,FALSE,20,"IPU","F0",12,10,"F",3,4
"L311...8356","L3",5,0,20,FALSE,20,"IPU","F0",12,11,"M",3,4
"L312...8357","L3",6,0,20,FALSE,20,"IPU","F0",12,12,"F",4,5
"L313...8358","L3",5,0,20,FALSE,20,"IPU","F0",12,13,"F",3,4
"L314...8359","L3",5,0,20,FALSE,20,"IPU","F0",12,14,"F",3,4
"L315...8360","L3",6,0,20,FALSE,20,"IPU","F0",12,15,"F",4,5
"L316...8361","L3",5,0,20,FALSE,20,"IPU","F0",12,16,"F",3,4
"L317...8362","L3",7,0,20,FALSE,20,"IPU","F0",12,17,"M",5,6
"L318...8363","L3",5,0,20,FALSE,20,"IPU","F0",12,18,"F",3,4
"L319...8364","L3",6,0,20,FALSE,20,"IPU","F0",12,19,"F",4,5
"L320...8365","L3",6,0,20,FALSE,20,"IPU","F0",12,20,"F",4,5
"L321...8366","L3",5,0,20,FALSE,20,"IPU","F0",12,21,"F",3,4
"L322...8367","L3",5,0,20,FALSE,20,"IPU","F0",12,22,"F",3,4
"L323...8368","L3",4,0,20,FALSE,20,"IPU","F0",12,23,"F",2,3
"L324...8369","L3",5,0,20,FALSE,20,"IPU","F0",12,24,"F",3,4
"L325...8370","L3",5,0,20,FALSE,20,"IPU","F0",12,25,"M",3,4
"L326...8371","L3",5,0,20,FALSE,20,"IPU","F0",12,26,"F",3,4
"L327...8372","L3",5,0,20,FALSE,20,"IPU","F0",12,27,"M",3,4
"L328...8373","L3",5,0,20,FALSE,20,"IPU","F0",12,28,"F",3,4
"L329...8374","L3",4,0,20,FALSE,20,"IPU","F0",12,29,"F",2,3
"L330...8375","L3",5,0,20,FALSE,20,"IPU","F0",12,30,"F",3,4
"L331...8376","L3",5,0,20,FALSE,20,"IPU","F0",12,31,"F",3,4
"L332...8377","L3",5,0,20,FALSE,20,"IPU","F0",12,32,"F",3,4
"L333...8378","L3",6,0,20,FALSE,20,"IPU","F0",12,33,"F",4,5
"L334...8379","L3",5,0,20,FALSE,20,"IPU","F0",12,34,"F",3,4
"L335...8380","L3",5,0,20,FALSE,20,"IPU","F0",12,35,"F",3,4
"L336...8381","L3",5,0,20,FALSE,20,"IPU","F0",12,36,"F",3,4
"L337...8382","L3",5,0,20,FALSE,20,"IPU","F0",12,37,"F",3,4
"L338...8383","L3",6,0,20,FALSE,20,"IPU","F0",12,38,"F",4,5
"L339...8384","L3",5,0,20,FALSE,20,"IPU","F0",12,39,"M",3,4
"L340...8385","L3",6,0,20,FALSE,20,"IPU","F0",12,40,"M",4,5
"L341...8386","L3",6,0,20,FALSE,20,"IPU","F0",12,41,"F",4,5
"L342...8387","L3",4,0,20,FALSE,20,"IPU","F0",12,42,"F",2,3
"L343...8388","L3",6,0,20,FALSE,20,"IPU","F0",12,43,"F",4,5
"L344...8389","L3",5,0,20,FALSE,20,"IPU","F0",12,44,"M",3,4
"L345...8390","L3",5,0,20,FALSE,20,"IPU","F0",12,45,"F",3,4
"L346...8391","L3",9,0,20,FALSE,20,"IPU","F0",12,46,"M",7,8
"L347...8392","L3",5,0,20,FALSE,20,"IPU","F0",12,47,"M",3,4
"L348...8393","L3",5,0,20,FALSE,20,"IPU","F0",12,48,"F",3,4
"L349...8394","L3",6,0,20,FALSE,20,"IPU","F0",12,49,"M",4,5
"L350...8395","L3",5,0,20,FALSE,20,"IPU","F0",12,50,"M",3,4
"L351...8396","L3",5,0,20,FALSE,20,"IPU","F0",12,51,"F",3,4
"L352...8397","L3",5,0,20,FALSE,20,"IPU","F0",12,52,"F",3,4
"L353...8398","L3",5,0,20,FALSE,20,"IPU","F0",12,53,"F",3,4
"L354...8399","L3",6,0,20,FALSE,20,"IPU","F0",12,54,"M",4,5
"L355...8400","L3",6,0,20,FALSE,20,"IPU","F0",12,55,"F",4,5
"L356...8401","L3",6,0,20,FALSE,20,"IPU","F0",12,56,"M",4,5
"L357...8402","L3",5,0,20,FALSE,20,"IPU","F0",12,57,"F",3,4
"L358...8403","L3",6,0,20,FALSE,20,"IPU","F0",12,58,"F",4,5
"L359...8404","L3",5,0,20,FALSE,20,"IPU","F0",12,59,"M",3,4
"L360...8405","L3",5,0,20,FALSE,20,"IPU","F0",12,60,"F",3,4
"L361...8406","L3",5,0,20,FALSE,20,"IPU","F0",12,61,"F",3,4
"L362...8407","L3",5,0,20,FALSE,20,"IPU","F0",12,62,"F",3,4
"L363...8408","L3",5,0,20,FALSE,20,"IPU","F0",12,63,"F",3,4
"L364...8409","L3",5,0,20,FALSE,20,"IPU","F0",12,64,"F",3,4
"L365...8410","L3",5,0,20,FALSE,20,"IPU","F0",12,65,"F",3,4
"L366...8411","L3",5,0,20,FALSE,20,"IPU","F0",12,66,"F",3,4
"L367...8412","L3",8,0,20,FALSE,20,"IPU","F0",12,67,"F",6,7
"L368...8413","L3",5,0,20,FALSE,20,"IPU","F0",12,68,"F",3,4
"L369...8414","L3",5,0,20,FALSE,20,"IPU","F0",12,69,"F",3,4
"L370...8415","L3",5,0,20,FALSE,20,"IPU","F0",12,70,"F",3,4
"L371...8416","L3",5,0,20,FALSE,20,"IPU","F0",12,71,"F",3,4
"L372...8417","L3",5,0,20,FALSE,20,"IPU","F0",12,72,"M",3,4
"L373...8418","L3",6,0,20,FALSE,20,"IPU","F0",12,73,"M",4,5
"L374...8419","L3",6,0,20,FALSE,20,"IPU","F0",12,74,"F",4,5
"L375...8420","L3",5,0,20,FALSE,20,"IPU","F0",12,75,"F",3,4
"L376...8421","L3",5,0,20,FALSE,20,"IPU","F0",12,76,"F",3,4
"L377...8422","L3",5,0,20,FALSE,20,"IPU","F0",12,77,"F",3,4
"L378...8423","L3",5,0,20,FALSE,20,"IPU","F0",12,78,"M",3,4
"L379...8424","L3",8,0,20,FALSE,20,"IPU","F0",12,79,"M",6,7
"L380...8425","L3",5,0,20,FALSE,20,"IPU","F0",12,80,"F",3,4
"L381...8426","L3",5,0,20,FALSE,20,"IPU","F0",12,81,"F",3,4
"L382...8427","L3",7,0,20,FALSE,20,"IPU","F0",12,82,"F",5,6
"L383...8428","L3",5,0,20,FALSE,20,"IPU","F0",12,83,"M",3,4
"L384...8429","L3",6,0,20,FALSE,20,"IPU","F0",12,84,"F",4,5
"L385...8430","L3",9,0,20,FALSE,20,"IPU","F0",12,85,"M",7,8
"L386...8431","L3",6,0,20,FALSE,20,"IPU","F0",12,86,"F",4,5
"L387...8432","L3",4,0,20,FALSE,20,"IPU","F0",12,87,"F",2,3
"L388...8433","L3",5,0,20,FALSE,20,"IPU","F0",12,88,"F",3,4
"L389...8434","L3",6,0,20,FALSE,20,"IPU","F0",12,89,"F",4,5
"L390...8435","L3",6,0,20,FALSE,20,"IPU","F0",12,90,"M",4,5
"L391...8436","L3",6,0,20,FALSE,20,"IPU","F0",12,91,"F",4,5
"L392...8437","L3",5,0,20,FALSE,20,"IPU","F0",12,92,"F",3,4
"L393...8438","L3",5,0,20,FALSE,20,"IPU","F0",12,93,"F",3,4
"L394...8439","L3",5,0,20,FALSE,20,"IPU","F0",12,94,"M",3,4
"L395...8440","L3",4,0,20,FALSE,20,"IPU","F0",12,95,"M",2,3
"L396...8441","L3",5,0,20,FALSE,20,"IPU","F0",12,96,"M",3,4
"L397...8442","L3",5,0,20,FALSE,20,"IPU","F0",12,97,"M",3,4
"L398...8443","L3",4,0,20,FALSE,20,"IPU","F0",12,98,"F",2,3
"L399...8444","L3",6,0,20,FALSE,20,"IPU","F0",12,99,"F",4,5
"L3100...8445","L3",5,0,20,FALSE,20,"IPU","F0",12,100,"M",3,4
"L3101...8446","L3",5,0,20,FALSE,20,"IPU","F0",12,101,"F",3,4
"L3102...8447","L3",5,0,20,FALSE,20,"IPU","F0",12,102,"F",3,4
"L3103...8448","L3",6,0,20,FALSE,20,"IPU","F0",12,103,"F",4,5
"L3104...8449","L3",5,0,20,FALSE,20,"IPU","F0",12,104,"F",3,4
"L3105...8450","L3",4,0,20,FALSE,20,"IPU","F0",12,105,"M",2,3
"L3106...8451","L3",5,0,20,FALSE,20,"IPU","F0",12,106,"F",3,4
"L3107...8452","L3",4,0,20,FALSE,20,"IPU","F0",12,107,"F",2,3
"L3108...8453","L3",4,0,20,FALSE,20,"IPU","F0",12,108,"F",2,3
"L3109...8454","L3",5,0,20,FALSE,20,"IPU","F0",12,109,"F",3,4
"L3110...8455","L3",5,0,20,FALSE,20,"IPU","F0",12,110,"M",3,4
"L3111...8456","L3",4,0,20,FALSE,20,"IPU","F0",12,111,"F",2,3
"L3112...8457","L3",5,0,20,FALSE,20,"IPU","F0",12,112,"F",3,4
"L3113...8458","L3",5,0,20,FALSE,20,"IPU","F0",12,113,"F",3,4
"L3114...8459","L3",5,0,20,FALSE,20,"IPU","F0",12,114,"F",3,4
"L3115...8460","L3",5,0,20,FALSE,20,"IPU","F0",12,115,"F",3,4
"L3116...8461","L3",5,0,20,FALSE,20,"IPU","F0",12,116,"M",3,4
"L3117...8462","L3",4,0,20,FALSE,20,"IPU","F0",12,117,"F",2,3
"L3118...8463","L3",5,0,20,FALSE,20,"IPU","F0",12,118,"M",3,4
"L3119...8464","L3",5,0,20,FALSE,20,"IPU","F0",12,119,"M",3,4
"L3120...8465","L3",5,0,20,FALSE,20,"IPU","F0",12,120,"M",3,4
"L41...8466","L4",6,0,20,FALSE,20,"IPU","F0",13,1,"F",4,5
"L42...8467","L4",4,0,20,FALSE,20,"IPU","F0",13,2,"F",2,3
"L43...8468","L4",4,0,20,FALSE,20,"IPU","F0",13,3,"F",2,3
"L44...8469","L4",5,0,20,FALSE,20,"IPU","F0",13,4,"F",3,4
"L45...8470","L4",5,0,20,FALSE,20,"IPU","F0",13,5,"F",3,4
"L46...8471","L4",5,0,20,FALSE,20,"IPU","F0",13,6,"M",3,4
"L47...8472","L4",4,0,20,FALSE,20,"IPU","F0",13,7,"F",2,3
"L48...8473","L4",6,0,20,FALSE,20,"IPU","F0",13,8,"M",4,5
"L49...8474","L4",5,0,20,FALSE,20,"IPU","F0",13,9,"M",3,4
"L410...8475","L4",5,0,20,FALSE,20,"IPU","F0",13,10,"F",3,4
"L411...8476","L4",5,0,20,FALSE,20,"IPU","F0",13,11,"M",3,4
"L412...8477","L4",4,0,20,FALSE,20,"IPU","F0",13,12,"F",2,3
"L413...8478","L4",5,0,20,FALSE,20,"IPU","F0",13,13,"F",3,4
"L414...8479","L4",5,0,20,FALSE,20,"IPU","F0",13,14,"F",3,4
"L415...8480","L4",5,0,20,FALSE,20,"IPU","F0",13,15,"F",3,4
"L416...8481","L4",5,0,20,FALSE,20,"IPU","F0",13,16,"F",3,4
"L417...8482","L4",4,0,20,FALSE,20,"IPU","F0",13,17,"M",2,3
"L418...8483","L4",5,0,20,FALSE,20,"IPU","F0",13,18,"F",3,4
"L419...8484","L4",5,0,20,FALSE,20,"IPU","F0",13,19,"F",3,4
"L420...8485","L4",5,0,20,FALSE,20,"IPU","F0",13,20,"F",3,4
"L421...8486","L4",6,0,20,FALSE,20,"IPU","F0",13,21,"F",4,5
"L422...8487","L4",4,0,20,FALSE,20,"IPU","F0",13,22,"F",2,3
"L423...8488","L4",5,0,20,FALSE,20,"IPU","F0",13,23,"F",3,4
"L424...8489","L4",4,0,20,FALSE,20,"IPU","F0",13,24,"F",2,3
"L425...8490","L4",4,0,20,FALSE,20,"IPU","F0",13,25,"M",2,3
"L426...8491","L4",4,0,20,FALSE,20,"IPU","F0",13,26,"F",2,3
"L427...8492","L4",5,0,20,FALSE,20,"IPU","F0",13,27,"M",3,4
"L428...8493","L4",5,0,20,FALSE,20,"IPU","F0",13,28,"F",3,4
"L429...8494","L4",5,0,20,FALSE,20,"IPU","F0",13,29,"F",3,4
"L430...8495","L4",4,0,20,FALSE,20,"IPU","F0",13,30,"F",2,3
"L431...8496","L4",4,0,20,FALSE,20,"IPU","F0",13,31,"F",2,3
"L432...8497","L4",6,0,20,FALSE,20,"IPU","F0",13,32,"F",4,5
"L433...8498","L4",5,0,20,FALSE,20,"IPU","F0",13,33,"F",3,4
"L434...8499","L4",5,0,20,FALSE,20,"IPU","F0",13,34,"F",3,4
"L435...8500","L4",5,0,20,FALSE,20,"IPU","F0",13,35,"F",3,4
"L436...8501","L4",5,0,20,FALSE,20,"IPU","F0",13,36,"F",3,4
"L437...8502","L4",4,0,20,FALSE,20,"IPU","F0",13,37,"F",2,3
"L438...8503","L4",4,0,20,FALSE,20,"IPU","F0",13,38,"F",2,3
"L439...8504","L4",4,0,20,FALSE,20,"IPU","F0",13,39,"M",2,3
"L440...8505","L4",4,0,20,FALSE,20,"IPU","F0",13,40,"M",2,3
"L441...8506","L4",5,0,20,FALSE,20,"IPU","F0",13,41,"F",3,4
"L442...8507","L4",5,0,20,FALSE,20,"IPU","F0",13,42,"F",3,4
"L443...8508","L4",5,0,20,FALSE,20,"IPU","F0",13,43,"F",3,4
"L444...8509","L4",4,0,20,FALSE,20,"IPU","F0",13,44,"M",2,3
"L445...8510","L4",4,0,20,FALSE,20,"IPU","F0",13,45,"F",2,3
"L446...8511","L4",5,0,20,FALSE,20,"IPU","F0",13,46,"M",3,4
"L447...8512","L4",4,0,20,FALSE,20,"IPU","F0",13,47,"M",2,3
"L448...8513","L4",5,0,20,FALSE,20,"IPU","F0",13,48,"F",3,4
"L449...8514","L4",5,0,20,FALSE,20,"IPU","F0",13,49,"M",3,4
"L450...8515","L4",5,0,20,FALSE,20,"IPU","F0",13,50,"M",3,4
"L451...8516","L4",4,0,20,FALSE,20,"IPU","F0",13,51,"F",2,3
"L452...8517","L4",5,0,20,FALSE,20,"IPU","F0",13,52,"F",3,4
"L453...8518","L4",5,0,20,FALSE,20,"IPU","F0",13,53,"F",3,4
"L454...8519","L4",5,0,20,FALSE,20,"IPU","F0",13,54,"M",3,4
"L455...8520","L4",5,0,20,FALSE,20,"IPU","F0",13,55,"F",3,4
"L456...8521","L4",4,0,20,FALSE,20,"IPU","F0",13,56,"M",2,3
"L457...8522","L4",5,0,20,FALSE,20,"IPU","F0",13,57,"F",3,4
"L458...8523","L4",4,0,20,FALSE,20,"IPU","F0",13,58,"F",2,3
"L459...8524","L4",4,0,20,FALSE,20,"IPU","F0",13,59,"M",2,3
"L460...8525","L4",5,0,20,FALSE,20,"IPU","F0",13,60,"F",3,4
"L461...8526","L4",4,0,20,FALSE,20,"IPU","F0",13,61,"F",2,3
"L462...8527","L4",4,0,20,FALSE,20,"IPU","F0",13,62,"F",2,3
"L463...8528","L4",5,0,20,FALSE,20,"IPU","F0",13,63,"F",3,4
"L464...8529","L4",5,0,20,FALSE,20,"IPU","F0",13,64,"F",3,4
"L465...8530","L4",5,0,20,FALSE,20,"IPU","F0",13,65,"F",3,4
"L466...8531","L4",4,0,20,FALSE,20,"IPU","F0",13,66,"F",2,3
"L467...8532","L4",6,0,20,FALSE,20,"IPU","F0",13,67,"F",4,5
"L468...8533","L4",5,0,20,FALSE,20,"IPU","F0",13,68,"F",3,4
"L469...8534","L4",5,0,20,FALSE,20,"IPU","F0",13,69,"F",3,4
"L470...8535","L4",5,0,20,FALSE,20,"IPU","F0",13,70,"F",3,4
"L471...8536","L4",5,0,20,FALSE,20,"IPU","F0",13,71,"F",3,4
"L472...8537","L4",5,0,20,FALSE,20,"IPU","F0",13,72,"M",3,4
"L473...8538","L4",5,0,20,FALSE,20,"IPU","F0",13,73,"M",3,4
"L474...8539","L4",5,0,20,FALSE,20,"IPU","F0",13,74,"F",3,4
"L475...8540","L4",4,0,20,FALSE,20,"IPU","F0",13,75,"F",2,3
"L476...8541","L4",5,0,20,FALSE,20,"IPU","F0",13,76,"F",3,4
"L477...8542","L4",5,0,20,FALSE,20,"IPU","F0",13,77,"F",3,4
"L478...8543","L4",5,0,20,FALSE,20,"IPU","F0",13,78,"M",3,4
"L479...8544","L4",5,0,20,FALSE,20,"IPU","F0",13,79,"M",3,4
